,test_inet256_thin,test_inet256_thick,test_inet256_nn2,test_inet256_genhalf,test_inet256_ex64,test_inet256_ev2li
0,0.029706204310059547,0.020755203440785408,0.19836369156837463,0.19910812377929688,0.47850555181503296,0.1462228000164032
1,0.03570181876420975,0.026131674647331238,0.14858396351337433,0.15829887986183167,0.3253483176231384,0.08422759175300598
2,0.005037208553403616,0.04045373573899269,0.20795756578445435,0.10030900686979294,0.358002245426178,0.0999627411365509
3,0.005822945386171341,0.06044619530439377,0.19745633006095886,0.24401067197322845,0.5169830322265625,0.11012265086174011
4,0.04234379529953003,0.07064027339220047,0.16916224360466003,0.1364157348871231,0.40307551622390747,0.09382633864879608
5,0.030380133539438248,0.06404978036880493,0.153538316488266,0.19807809591293335,0.4698111116886139,0.08383440226316452
6,0.039771031588315964,0.00035213015507906675,0.18640770018100739,0.10133635252714157,0.4031771421432495,0.08533176779747009
7,0.019283391535282135,0.026690229773521423,0.24942731857299805,0.1219426840543747,0.389864981174469,0.0976579561829567
8,0.02393258363008499,3.6161636671749875e-05,0.1419626623392105,0.13257671892642975,0.4452250003814697,0.08188562095165253
9,0.0211758092045784,0.09797575324773788,0.153215229511261,0.12312118709087372,0.46978721022605896,0.078358493745327
10,0.03824033960700035,0.12252548336982727,0.17446422576904297,0.18574601411819458,0.4800257980823517,0.09027185291051865
11,0.051868848502635956,0.06532690674066544,0.2167789489030838,0.17237642407417297,0.38579773902893066,0.10824265331029892
12,0.03068402037024498,0.03680037707090378,0.1705709993839264,0.10917312651872635,0.3363904356956482,0.08680465072393417
13,0.023377330973744392,0.06349199265241623,0.20486967265605927,0.1527526080608368,0.321205198764801,0.09402788430452347
14,0.02661396563053131,0.035858966410160065,0.18908347189426422,0.1958906054496765,0.552266538143158,0.09534744918346405
15,0.03809411823749542,0.07800379395484924,0.2455424666404724,0.2662962079048157,0.4910346269607544,0.11292672902345657
16,0.05231519043445587,0.09763297438621521,0.2152194082736969,0.23899824917316437,0.47976261377334595,0.09999167919158936
17,0.025030141696333885,0.019036659970879555,0.2514044940471649,0.16589602828025818,0.39109331369400024,0.15733659267425537
18,0.008724864572286606,0.08434821665287018,0.2779825031757355,0.3115919530391693,0.5080884099006653,0.15090565383434296
19,0.04923230782151222,0.02907472476363182,0.2719848155975342,0.16154156625270844,0.35852906107902527,0.14224125444889069
20,0.042435720562934875,0.08574625104665756,0.2500462830066681,0.13043564558029175,0.3785046339035034,0.11753537505865097
21,0.016073530539870262,0.049042582511901855,0.22347934544086456,0.17212450504302979,0.4087785482406616,0.1219078004360199
22,0.04565940052270889,0.010083943605422974,0.22385016083717346,0.14043103158473969,0.4143660068511963,0.10846848785877228
23,0.025475110858678818,0.05408881977200508,0.187664195895195,0.16079702973365784,0.3242412805557251,0.10091781616210938
24,0.06080872565507889,0.08719056099653244,0.22177350521087646,0.17534540593624115,0.41164231300354004,0.09749960154294968
25,0.011002507992088795,0.03429076448082924,0.2552545666694641,0.11766408383846283,0.3190045654773712,0.12578745186328888
26,0.05081997811794281,0.01960882917046547,0.20815891027450562,0.15456564724445343,0.41768592596054077,0.12924733757972717
